EXTERNALLINK_PK,EXTERNAL_URL,NAME_FIELD,Result
208534,http://www.algebralab.org/practice/practice.aspx?file=Word_WPSurfaceArea.xml,Do More,
229024,http://www.algebralab.org/practice/practice.aspx?file=Word_WPSurfaceArea.xml,Do More,
226268,http://www.allaboutmusictheory.com/musical-staff/ledger-lines/,Do More,Success
227738,http://www.allmusic.com/artist/fran%C3%A7ois-couperin-mn0000763575/biography,See More,Success
161895,http://www.allthetests.com/quiz26/quiz/1267563826/Are-you-a-patriot-or-a-loyalist,Do More,Success
229155,http://www.american-historama.org/1913-1928-ww1-prohibition-era/isolationism-1920s.htm,Do More,
229095,http://www.american-historama.org/1913-1928-ww1-prohibition-era/sinking-of-lusitania.htm,Do More,
229067,http://www.american-historama.org/1929-1945-depression-ww2-era/public-works-administration.htm,Do More,
228765,http://www.amnh.org/exhibitions/permanent-exhibitions/human-origins-and-cultural-halls/hall-of-south-american-peoples,See More,Success
168864,http://www.amnh.org/ology/features/stufftodo_paleo/findfossils.php?TB_iframe=true&height=500&width=600,Do More,
217845,http://www.anatomyarcade.com/games/jigsaws/MuscularJigsaw/muscularJigsaw.html,Do More,
227261,http://www.ancient-china.net/,Do More,Success
164816,http://www.ancient-rome.com/rsc_f.htm,Do More,
161382,http://www.ancientchina.co.uk/menu.html,Do More,
206618,http://www.ancientegypt.co.uk/time/explore/main.html,Do More,
197772,http://www.ancientgreece.co.uk/dailylife/explore/exp_set.html,Do More,
226106,http://www.ancientgreece.co.uk/staff/resources/background/bg10/home.html,See More,
227271,http://www.ancientgreece.com/s/Main_Page/,Do More,
202594,http://www.ancienthistorylists.com/rome-history/top-10-magnificent-ancient-roman-architectures/,Do More,Success
227269,http://www.ancientscripts.com/ma_ws.html,Do More,Success
206183,http://www.ancientscripts.com/maya.html,Do More,Success
207088,http://www.angelfire.com/hi5/interactive_learning/yr7greecefiles/Greek_Architecture2.htm,See More,
228638,http://www.angelfire.com/md/byme/guesswho/hotshot.html,Do More,
226735,http://www.animatedtalltales.com/,Hear More,
231725,http://www.annarbor.com/entertainment/parenting/make-your-own-wayang-kulit-indonesian-shadow-puppets/,Do More,
226226,http://www.architecturaldigest.com/gallery/best-of-frank-gehry-slideshow#4,Do More,Success
227170,http://www.archives.gov/exhibits/charters/bill_of_rights_zoom_1.html,Do More,Success
87126,http://www.ardmediathek.de/tv/Abendschau-Gesichter-Geschichten-B/Erster-Schultag-13-09-2016/Bayerisches-Fernsehen/Video-Podcast?bcastId=5924750&documentId=37706956,Instructional Video,
87127,http://www.ardmediathek.de/tv/Abendschau-Gesichter-Geschichten-B/Erster-Schultag-13-09-2016/Bayerisches-Fernsehen/Video-Podcast?bcastId=5924750&documentId=37706956,Instructional Video,
224118,http://www.aresearchguide.com/1steps.html,Need 2 Know,Success
224165,http://www.aresearchguide.com/1steps.html,Need 2 Know,Success
225390,http://www.aresearchguide.com/1steps.html,See More,Success
231075,http://www.aresearchguide.com/1steps.html,Need 2 Know,Success
231116,http://www.aresearchguide.com/1steps.html,Need 2 Know,Success
84329,http://www.ars-nova.com/et/C01.html,Instructional Video,Success
84651,http://www.ars-nova.com/et/C02.html,Instructional Video,Success
86600,http://www.ars-nova.com/et/C04.html,Instructional Video,Success
135846,http://www.arthritis-health.com/video/hip-anatomy-video,Instructional Video,Success
206170,http://www.artic.edu/aic/collections/exhibitions/AncientIndian/index,Do More,
207221,http://www.artinthepicture.com/artists/Umberto_Boccioni/,See More,Success
226209,http://www.artinthepicture.com/styles/Rococo/,See More,Success
207685,http://www.artsalive.ca/en/mus/activitiesgames/games/compose_music.swf,Do More,Success
172816,http://www.artsmia.org/art-of-asia/ceramics/early-chinese-ceramics-han.cfm,Do More,
207228,http://www.artyfactory.com/art_appreciation/art-history-slideshows/modern_art_slideshows/suprematism_constructivism_de-stijl_slideshow.html,Do More,Success
207269,http://www.artyfactory.com/art_appreciation/art_movements/pop_art.htm,See More,Success
227319,http://www.atlasobscura.com/places/nan-madol,See More,Success
161657,http://www.augustine.com/history/timeline.php,RT,Success
161659,http://www.augustine.com/history/timeline.php,ER,Success
161664,http://www.augustine.com/history/timeline.php,Do More,Success
161669,http://www.augustine.com/history/walkingtours.php,ER,Success
136035,http://www.authorstream.com/Presentation/worm-32786-16851-as-Entertainment-ppt-powerpoint/,Instructional Video,Success
85744,http://www.azocleantech.com/video-details.aspx?VidID=74,Instructional Video,Success
229445,http://www.aztec-history.com/aztec-warriors.html,Do More,
86641,http://www.babycenter.com/0_the-13-rules-of-safe-pregnancy-exercise_622.bc,Instructional Video,Success
227441,http://www.baroquemusic.org/,See More,Success
227602,http://www.basic-mathematics.com/examples-of-inductive-reasoning.html,Do More,Success
163083,http://www.basic-mathematics.com/greatest-common-factor-game.html,Do More,Success
226891,http://www.basic-mathematics.com/perimeter-of-a-triangle.html,See More,Success
229111,http://www.battleofbritain1940.com/#/,Do More,Success
170164,http://www.bbc.co.uk/bitesize/ks1/literacy/joining_words/play/,Do More,Success
167503,http://www.bbc.co.uk/bitesize/ks1/maths/organising_data/play/,Do More,Success
225337,http://www.bbc.co.uk/education/guides/z9q2mp3/revision,See More,Success
225333,http://www.bbc.co.uk/education/guides/zpvbgk7/revision,See More,Success
227830,http://www.bbc.co.uk/education/guides/zsw7mp3/revision/5,Need 2 Know,Success
228882,http://www.bbc.co.uk/history/british/civil_war_revolution/,Do More,Success
169554,http://www.bbc.co.uk/history/british/civil_war_revolution/glorious_revolution_01.shtml,Do More,Success
87577,http://www.bbc.co.uk/languages/french/talk/greetings/,Instructional Video,Success
87523,http://www.bbc.co.uk/languages/french/talk/shopping/,Instructional Video,Success
206138,http://www.bbc.co.uk/news/world-latin-america-14242834,Hear More,Success
174006,http://www.bbc.co.uk/schools/gcsebitesize/history/mwh/ir1/thetreatyrev1.shtml,Do More,Success
203659,http://www.bbc.co.uk/schools/gcsebitesize/ict/implications/0moralandsocialissues/quiz/q30810347/,Do More,
229227,http://www.bbc.co.uk/schools/gcsebitesize/maths/statistics/representingdata2rev5.shtml,See More,Success
229221,http://www.bbc.co.uk/schools/gcsebitesize/maths/statistics/samplinghirev3.shtml,See More,Success
232350,http://www.bbc.co.uk/schools/gcsebitesize/science/aqa_pre_2011/energy/heatrev1.shtml,Instructional Video,Success
87608,http://www.bbc.co.uk/schools/primaryfrench/how_old/cartoon_flash.shtml,Instructional Video,
164756,http://www.bbc.co.uk/schools/primaryhistory/ancient_greeks/,Do More,Success
202573,http://www.bbc.co.uk/schools/primaryhistory/ancient_greeks/arts_and_theatre/,Do More,Success
202561,http://www.bbc.co.uk/schools/primaryhistory/ancient_greeks/athens/,Do More,Success
202555,http://www.bbc.co.uk/schools/primaryhistory/ancient_greeks/greek_world/,Do More,Success
214256,http://www.bbc.co.uk/schools/primaryhistory/indus_valley/art_and_writing/,See More,
227797,http://www.bbc.co.uk/schools/primaryhistory/indus_valley/art_and_writing/,See More,
227286,http://www.bbc.co.uk/schools/primaryhistory/indus_valley/games_and_toys/,Do More,Success
234171,http://www.bbc.co.uk/schools/primaryhistory/indus_valley/games_and_toys/,Do More,Success
197806,http://www.bbc.co.uk/schools/primaryhistory/indus_valley/land_of_the_indus/,Do More,Success
202600,http://www.bbc.co.uk/schools/primaryhistory/romans/the_roman_army/,Do More,Success
87617,http://www.bbc.co.uk/schools/primarylanguages/french/my_calendar/months/,Instructional Video,
87597,http://www.bbc.co.uk/schools/primarylanguages/french/numbers/numbers_1_10/,Instructional Video,
87676,http://www.bbc.co.uk/schools/primarylanguages/french/school_day/times/,Instructional Video,
229092,http://www.bbc.co.uk/schools/worldwarone/hq/causes1_01.shtml,Do More,
228008,http://www.bbc.co.uk/skillswise/game/en03text-game-types-of-text,Do More,
234186,http://www.bbc.co.uk/skillswise/game/en29punc-game-going-to-work-with-commas ,Do More,
228068,http://www.bbc.co.uk/skillswise/game/en31vari-game-double-negatives,Do More,
228065,http://www.bbc.co.uk/skillswise/game/en32tens-game-logging-tenses,Do More,
231779,http://www.bbc.co.uk/skillswise/quiz/en18root-e1and2-quiz,Do More,
226377,http://www.bbc.co.uk/skillswise/worksheet/ma18comp-l1-w-compare-fractions-and-percentages,Do More,
197763,http://www.bbc.co.uk/sn/prehistoric_life/human/species/,Do More,Success
208791,http://www.bbc.co.uk/timelines/zqbhn39,Do More,Success
231139,http://www.bbc.com/news/av/entertainment-arts-28231055/rare-recording-of-virginia-woolf,Instructional Video,Success
172277,http://www.beaconlearningcenter.com/WebLessons/DidIRead/info10.htm,Do More,
172580,http://www.beaconlearningcenter.com/WebLessons/ParaphraseCraze/default.htm#page4A,Do More,
228471,http://www.beaconlearningcenter.com/WebLessons/SequenceOfEvents/default.htm,Do More,
225331,http://www.beaconlearningcenter.com/WebLessons/Setting/default.htm,Do More,
170148,http://www.beaconlearningcenter.com/WebLessons/TrailblazingIntroductions/default.htm,Do More,
170241,http://www.beaconlearningcenter.com/WebLessons/WhatCausedIt/default.htm,See More,
170194,http://www.beaconlearningcenter.com/WebLessons/WhichWriting/3elem.htm,Do More,
203224,http://www.becominghuman.org/node/chromosome-connection,Do More,
161220,http://www.becominghuman.org/node/human-lineage-through-time,Do More,
227169,http://www.billofrightsinstitute.org/engage/student-resources/bill-of-your-rights-song/,Hear More,Success
228395,http://www.biography.com/people/albert-einstein-9285408/videos/albert-einstein-mini-biography-595639875789,Hear More,Success
86747,http://www.biography.com/people/alexander-graham-bell-9205497/videos/alexander-graham-bell-father-of-the-telephone-19570755976,Instructional Video,Success
227684,http://www.biography.com/people/christopher-marlowe-9399572/videos/christopher-marlowe-mini-biography-14069315526,Instructional Video,Success
228413,http://www.biography.com/people/george-washington-9524786/videos/george-washington-mini-biography-14814787758,Hear More,Success
209976,http://www.biography.com/people/george-washington-carver-9240299/videos/george-washington-carver-mini-biography-2078942348,See More,Success
228926,http://www.biography.com/people/jefferson-davis-9267899/videos/jefferson-davis-mini-biography-46707779761,See More,Success
226733,http://www.biography.com/people/johnny-appleseed-38103,See More,Success
227618,http://www.biography.com/people/maya-angelou-9185388/videos/maya-angelou-mini-biography-2126702348,Instructional Video,Success
227790,http://www.biography.com/people/peter-paul-rubens-9466127,See More,Success
84333,http://www.biography.com/people/stephen-hawking-9331710/videos/stephen-hawking-mini-biography-36858704,Instructional Video,Success
203255,http://www.biology4kids.com/extras/quiz_cellmemb/index.html,Do More,
203242,http://www.biology4kids.com/extras/quiz_cellmito/index.html,Do More,
203212,http://www.biology4kids.com/extras/quiz_cellnuc/index.html,Do More,
209959,http://www.biology4kids.com/extras/quiz_plantgymno/,Do More,
226024,http://www.biomanbio.com/GamesandLabs/SciMethodGames/inkysm.html,Do More,Success
226403,http://www.bl.uk/magna-carta/articles/early-america-and-magna-carta,Do More,Success
202745,http://www.bl.uk/treasures/magnacarta/index.html,Do More,Success
169326,http://www.bl.uk/treasures/magnacarta/virtual_curator/vcindex.html,Do More,Success
226572,http://www.blogthings.com/whatkindofamericanenglishdoyouspeakquiz/,Do More,Success
220593,http://www.bloomberg.com/video/thompson-i-do-better-when-eating-at-mcdonald-s-Z0QRy4yUQ_irqCPEg0EdTQ.html,See More,Success
226097,http://www.blueplanetbiomes.org/world_biomes.htm,Do More,Success
226746,http://www.bookrags.com/studyguide-sorry-wrong-number/free-quiz.html#gsc.tab=0,Do More,
161858,http://www.bostonmassacre.net/,Do More,
231062,http://www.bozemanscience.com/001-natural-selection/,Need 2 Know,Success
231059,http://www.bozemanscience.com/004-evidence-for-evolution/,Instructional Video,Success
231046,http://www.bozemanscience.com/006-phylogenetics/,Instructional Video,Success
234821,http://www.bozemanscience.com/028-cell-cycle-mitosis-and-meiosis,Instructional Video,Success
135876,http://www.bozemanscience.com/033-genotypes-and-phenotypes/,Instructional Video,Success
228239,http://www.bozemanscience.com/anaerobic-respiration/,See More,Success
234943,http://www.bozemanscience.com/ap-chem-015-solutions,Instructional Video,Success
231466,http://www.bozemanscience.com/ap-chem-030-neutralization-reactions/,Instructional Video,Success
234951,http://www.bozemanscience.com/ap-chem-049-conservation-of-energy,Instructional Video,Success
225047,http://www.bozemanscience.com/beginners-guide-balancing-equations/,Need 2 Know,Success
87293,http://www.bozemanscience.com/beginners-guide-to-punnett-squares/,Instructional Video,Success
225038,http://www.bozemanscience.com/electricity-electric-circuits,Need 2 Know,Success
235274,http://www.bozemanscience.com/electricity-electric-circuits,Instructional Video,Success
135567,http://www.bozemanscience.com/energy-work-power/,Instructional Video,Success
230509,http://www.bozemanscience.com/factor-label-method/,Need 2 Know,Success
228211,http://www.bozemanscience.com/ngs-energy-matter-flows-cycles-and-conservation/,See More,Success
234818,http://www.bozemanscience.com/photosynthesis,Instructional Video,Success
225068,http://www.bozemanscience.com/potential-kinetic-energy,Need 2 Know,Success
225045,http://www.bozemanscience.com/radiation-radioactive-decay/,Need 2 Know,Success
232321,http://www.bozemanscience.com/speed-velocity-acceleration/,Instructional Video,Success
234378,http://www.bozemanscience.com/the-brain,Instructional Video,Success
85523,http://www.bozemanscience.com/viruses/,Instructional Video,Success
234961,http://www.bozemanscience.com/voltage-current-resistance,Instructional Video,Success
164930,http://www.bozemanscience.com/waves/,See More,Success
224474,http://www.brightstorm.com/english/writing/writing-terms/literature-theme/,Instructional Video,Success
174965,http://www.brightstorm.com/math/algebra-2/sequences-and-series/arithmetic-sequences-problem-4/,See More,Success
174962,http://www.brightstorm.com/math/algebra-2/sequences-and-series/arithmetic-sequences/#,Hear More,Success
175401,http://www.brightstorm.com/math/algebra-2/sequences-and-series/geometric-sequences/,Hear More,Success
219682,http://www.brightstorm.com/math/algebra/factoring-2/greatest-common-factors-problem-1/,Instructional Video,Success
175001,http://www.brightstorm.com/math/algebra/linear-equations-and-their-graphs/direct-variation-problem-1/,See More,Success
