EXTERNALLINK_PK,EXTERNAL_URL,NAME_FIELD,Result,Details,UpdatedURL
164761,http://bestphysicsvideos.blogspot.com/2011/12/julius-sumner-miller-newtons-second-law.html,See More,Success,,https://bestphysicsvideos.blogspot.com/2011/12/julius-sumner-miller-newtons-second-law.html
225354,http://betterlesson.com/community/document/36124/character-motivation-graphic-organizer,Do More,Success,,https://betterlesson.com/community/document/36124/character-motivation-graphic-organizer
227938,http://betterlesson.com/lesson/resource/3003552/sonnet-worksheet,Do More,Success,,https://betterlesson.com/lesson/resource/3003552/sonnet-worksheet
135681,http://bit.ly/1js16eJ,Instructional Video,Redirected,URL should be updated to match Redirected URL,https://www.schooltube.com/media/14-Year-Old+Prodigy+Programmer+Dreams+In+Code/1_5d3228or
85581,http://bit.ly/1qhG44V,Instructional Video,503,"('Service Unavailable', 'The server cannot process the request due to a high load')",
87319,http://bit.ly/HwlKdf,Instructional Video,Redirected,URL should be updated to match Redirected URL,https://www.schooltube.com/media/Types+of+Unemployment/1_ku4u256c
85101,http://bit.ly/I2Qhzn,Instructional Video,Redirected,URL should be updated to match Redirected URL,https://www.schooltube.com/media/Consumer+Price+Index/1_5i88lufh
137971,http://bit.ly/oDLEtc,Instructional Video,Redirected,URL should be updated to match Redirected URL,https://www.schooltube.com/media/Unit+2+Part+III+Duties+and+Responsibilities/1_ziu8ryis
222863,http://blip.tv/nesn/vince-wilfork-emphasizes-the-importance-of-practice-4540254,See More,Failed,Failed to establish a connection,
225073,http://blog.americanchemistry.com/2015/07/chemicals-in-food-top-chemical-food-myths-debunkednaturally-video/,Need 2 Know,Success,,https://blog.americanchemistry.com/2015/07/chemicals-in-food-top-chemical-food-myths-debunkednaturally-video/
227992,http://blog.kapintdc.com/files/wp/wp-content/uploads/2013/09/BEAT-THE-CLOCK.jpg,See More,Success,,https://blog.kapintdc.com/files/wp/wp-content/uploads/2013/09/BEAT-THE-CLOCK.jpg
225705,http://bowenpeters.weebly.com/uploads/8/1/1/9/8119969/writing_process_detailed.pdf,See More,Success,,https://bowenpeters.weebly.com/uploads/8/1/1/9/8119969/writing_process_detailed.pdf
226538,http://breakingmuscle.com/video/video-athletic-vs-aesthetic-part-2-endurance-vs-strength,Need 2 Know,Redirected,URL should be updated to match Redirected URL,https://breakingmuscle.com/fitness/video-athletic-vs-aesthetic-part-2-endurance-vs-strength
231798,http://cdn-media1.teachertube.com/audio604/10398.mp3,Hear More,Success,,https://cdn-media1.teachertube.com/audio604/10398.mp3
232892,http://cdn-media1.teachertube.com/mp4video201/21081.mp4,Instructional Video,Success,,https://cdn-media1.teachertube.com/mp4video201/21081.mp4
232896,http://cdn-media1.teachertube.com/mp4video202/116344.mp4,Instructional Video,Success,,https://cdn-media1.teachertube.com/mp4video202/116344.mp4
232891,http://cdn-media1.teachertube.com/mp4video604/355050.mp4,Instructional Video,Success,,https://cdn-media1.teachertube.com/mp4video604/355050.mp4
232913,http://cdn.netsmartz.org/streamingvideo/RealLifeStories-Cyberbullying_YouCantTakeItBack.mp4,Instructional Video,Success,,https://cdn.netsmartz.org/streamingvideo/RealLifeStories-Cyberbullying_YouCantTakeItBack.mp4
202348,http://cemc2.math.uwaterloo.ca/mathfrog/english/kidz/div5.shtml,Do More,Success,,https://cemc2.math.uwaterloo.ca/mathfrog/english/kidz/div5.shtml
225654,http://changingminds.org/disciplines/storytelling/devices/twist_ending.htm,See More,Success,,https://changingminds.org/disciplines/storytelling/devices/twist_ending.htm
135731,http://channel.nationalgeographic.com/videos/trace-evidence/,Instructional Video,Redirected,URL should be updated to match Redirected URL,https://www.nationalgeographic.com/tv/
230551,http://chemed.chem.purdue.edu/genchem/topicreview/bp/ch13/unitcell.php,Need 2 Know,Success,,https://chemed.chem.purdue.edu/genchem/topicreview/bp/ch13/unitcell.php
226976,http://cimss.ssec.wisc.edu/wxfest/PcpnType/pcpn.html,Do More,Success,,https://cimss.ssec.wisc.edu/wxfest/PcpnType/pcpn.html
226674,http://classroom.synonym.com/characterization-poetry-1937.html,See More,Redirected,URL should be updated to match Redirected URL,https://penandthepad.com/characterization-poetry-1937.html
225408,http://classroom.synonym.com/examples-main-idea-story-5724.html,See More,Redirected,URL should be updated to match Redirected URL,https://penandthepad.com/examples-main-idea-story-5724.html
226718,http://classroom.synonym.com/understand-narrative-voice-poetry-3286.html,See More,Redirected,URL should be updated to match Redirected URL,https://penandthepad.com/understand-narrative-voice-poetry-3286.html
226176,http://clements.umich.edu/exhibits/online/geometry_of_war/geometry1.php,See More,404,"('Not Found', 'Nothing matches the given URI')",
174260,http://climate.nasa.gov/ClimateTimeMachine/climateTimeMachine.cfm,Do More,Redirected,URL should be updated to match Redirected URL,https://climate.nasa.gov/interactives/climate-time-machine/
210127,http://climatekids.nasa.gov/menu/play/,Do More,Success,,https://climatekids.nasa.gov/menu/play/
229123,http://cloudsovercuba.com/,Do More,Failed - https,Failed with https; Successful as http,
215446,http://cmsfdavis.wikispaces.com/file/view/Aborigines+PowerPoint.pdf,Do More,Success,,https://cmsfdavis.wikispaces.com/file/view/Aborigines+PowerPoint.pdf
226269,http://cnx.org/content/m11649/latest/,See More,Redirected,URL should be updated to match Redirected URL,https://cnx.org/contents/b9f0594e-2995-4ce7-970e-7a17ba38905e@13
227189,http://cnx.org/contents/8bDdDII4@3/Competing-Visions-Federalists-,See More,Success,,https://cnx.org/contents/8bDdDII4@3/Competing-Visions-Federalists-
226256,http://cnx.org/contents/_h5IGvLC@10/Dots-Ties-and-Borrowed-Divisio,Do More,Success,,https://cnx.org/contents/_h5IGvLC@10/Dots-Ties-and-Borrowed-Divisio
227182,http://constitutioncenter.org/interactive-constitution/amendments/amendment-xii,Do More,Redirected,URL should be updated to match Redirected URL,https://constitutioncenter.org/interactive-constitution/amendment/amendment-xii
83922,http://content.edisonlearning.com/suite/ContentServlet?STAGE=PROCESS&ACTION=7&siteID=11883&access=Full%20and%20Modular&sitesection_id=-1&teacher=yes,Instructional Video,Failed,Failed to establish a connection,
230997,"http://content.time.com/time/video/player/0,32068,833974025001_2059804,00.html",Instructional Video,Success,,"https://content.time.com/time/video/player/0,32068,833974025001_2059804,00.html"
228137,http://criticalthinkeracademy.com/courses/argumentative-essay/lectures/51494,Hear More,Success,,https://criticalthinkeracademy.com/courses/argumentative-essay/lectures/51494
228380,http://criticalthinkeracademy.com/courses/argumentative-essay/lectures/51494,Hear More,Success,,https://criticalthinkeracademy.com/courses/argumentative-essay/lectures/51494
231342,http://criticalthinkeracademy.com/courses/argumentative-essay/lectures/51494,Instructional Video,Success,,https://criticalthinkeracademy.com/courses/argumentative-essay/lectures/51494
227677,http://ctle.hccs.edu/gcpass/prepreading/prepreading_topic5.htm,Instructional Video,Success,,https://ctle.hccs.edu/gcpass/prepreading/prepreading_topic5.htm
84276,http://dai.ly/xbmdzb,Instructional Video,Redirected,URL should be updated to match Redirected URL,https://www.dailymotion.com/video/xbmdzb
165024,http://dan-ball.jp/en/javagame/planet/ ,Do More,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://dan-ball.jp/en/javagame/planet/
84605,http://davesmey.com/msc1003/special/scales/,Instructional Video,Failed - https,Failed with https; Successful as http,
228823,http://denverartmuseum.org/collections/pre-columbian-art,Do More,Redirected,URL should be updated to match Redirected URL,https://denverartmuseum.org/collections/ancient-americas
226142,http://depts.washington.edu/silkroad/exhibit/index.shtml,Do More,Success,,https://depts.washington.edu/silkroad/exhibit/index.shtml
230346,http://developingchild.harvard.edu/resources/inbrief-the-science-of-early-childhood-development/,Instructional Video,Success,,https://developingchild.harvard.edu/resources/inbrief-the-science-of-early-childhood-development/
228121,http://dictionary.cambridge.org/us/grammar/british-grammar/suffixes,See More,Success,,https://dictionary.cambridge.org/us/grammar/british-grammar/suffixes
226075,http://discoveringegypt.com/,Do More,Success,,https://discoveringegypt.com/
226067,http://discoveringegypt.com/egyptian-hieroglyphic-writing/hieroglyphic-typewriter/,Do More,Success,,https://discoveringegypt.com/egyptian-hieroglyphic-writing/hieroglyphic-typewriter/
231864,http://disneyjunior.disney.com/the-tortoise-and-the-hare-workin-the-hardest,Hear More,Redirected,URL should be updated to match Redirected URL,https://disneynow.com/all-shows/disney-junior
231839,http://downloads.bbc.co.uk/skillswise/english/en12plan/quiz/en12plan-e3-quiz.pdf,Do More,Success,,https://downloads.bbc.co.uk/skillswise/english/en12plan/quiz/en12plan-e3-quiz.pdf
226089,http://earth.nullschool.net/,Do More,Success,,https://earth.nullschool.net/
84225,http://easyscienceforkids.com/dissolving-video-for-kids/,Instructional Video,Success,,https://easyscienceforkids.com/dissolving-video-for-kids/
232273,http://easyscienceforkids.com/erosion-quiz-fun-free-interactive-earth-science-quizzes-for-kids/,Do More,Success,,https://easyscienceforkids.com/erosion-quiz-fun-free-interactive-earth-science-quizzes-for-kids/
232117,http://easyscienceforkids.com/fun-galileo-galilei-quiz-free-general-knowledge-quiz-for-kids-online/,Do More,Success,,https://easyscienceforkids.com/fun-galileo-galilei-quiz-free-general-knowledge-quiz-for-kids-online/
232130,http://easyscienceforkids.com/fun-sir-isaac-newton-quiz-free-interactive-science-quizzes-for-kids/,Do More,Success,,https://easyscienceforkids.com/fun-sir-isaac-newton-quiz-free-interactive-science-quizzes-for-kids/
225526,http://ed.ted.com/lessons/a-call-to-invention-diy-speaker-edition-william-gurstelle,See More,Success,,https://ed.ted.com/lessons/a-call-to-invention-diy-speaker-edition-william-gurstelle
224122,http://ed.ted.com/lessons/the-punishable-perils-of-plagiarism-melissa-huseman-d-annunzio,Need 2 Know,Success,,https://ed.ted.com/lessons/the-punishable-perils-of-plagiarism-melissa-huseman-d-annunzio
198032,http://ed.ted.com/lessons/what-s-the-difference-between-a-scientific-law-and-theory-matt-anticole,Hear More,Success,,https://ed.ted.com/lessons/what-s-the-difference-between-a-scientific-law-and-theory-matt-anticole
135773,http://ed.ted.com/on/b6v8CZfb,Instructional Video,Success,,https://ed.ted.com/on/b6v8CZfb
230510,http://ed.ted.com/on/rkOn5iW0,Instructional Video,Success,,https://ed.ted.com/on/rkOn5iW0
232259,http://edtech2.boisestate.edu/croninv/502/virtual_field_trip/virtual_fieldtrip.Html,Do More,Success,,https://edtech2.boisestate.edu/croninv/502/virtual_field_trip/virtual_fieldtrip.Html
135491,http://education.abc.net.au/home#!/media/2198569/,Instructional Video,Success,,https://education.abc.net.au/home#!/media/2198569/
231734,http://education.asianart.org/brushpainting/,Do More,Redirected,URL should be updated to match Redirected URL,https://education.asianart.org/resources/brushpainting-demonstration-with-artist-kong-pak-yu/
215589,http://education.asianart.org/explore-resources/video/shadow-theater,Hear More,404,"('Not Found', 'Nothing matches the given URI')",
223801,http://education.asianart.org/explore-resources/video/shadow-theater,Instructional Video,404,"('Not Found', 'Nothing matches the given URI')",
229081,http://education.nationalgeographic.org/media/globalcloset/,Do More,Redirected,URL should be updated to match Redirected URL,https://www.nationalgeographic.org/education/
227275,http://education.nationalgeographic.org/thisday/jul16/great-schism/,Do More,Redirected,URL should be updated to match Redirected URL,https://www.nationalgeographic.org/education/
169182,http://elibrary.sd71.bc.ca/subject_resources/socials/mogolempire.htm,Do More,Redirected,URL should be updated to match Redirected URL,https://www.comoxvalleyschools.ca/
227277,http://empiresinhistory.com/,Do More,Failed,Failed to establish a connection,
223263,http://en.unesco.org/silkroad/network-silk-road-cities-map-app/en,Do More,404,"('Not Found', 'Nothing matches the given URI')",
226080,http://en.unesco.org/silkroad/network-silk-road-cities-map-app/en,Do More,404,"('Not Found', 'Nothing matches the given URI')",
231945,http://en.writecheck.com/blog/2013/10/16/3-ways-to-avoid-plagiarism-summary-paraphrase-and-quote-video,Hear More,Redirected,URL should be updated to match Redirected URL,https://www.turnitin.com/products/writecheck
231776,http://en.writecheck.com/blog/2016/2/8/essay-writing-7-rules-to-avoid-repetition,See More,Redirected,URL should be updated to match Redirected URL,https://www.turnitin.com/products/writecheck
231827,http://englishlinx.com/works_cited/#MSWC,Do More,Success,,https://englishlinx.com/works_cited/#MSWC
229078,http://environment.nationalgeographic.com/environment/energy/great-energy-challenge/cars-and-fuel-quiz/?source=gecpartnershowcase,Do More,Redirected,URL should be updated to match Redirected URL,https://www.nationalgeographic.com/environment/quizzes/cars-and-energy-quiz-part-1/?source=gecpartnershowcase
225362,http://ereadinggames.com/orpheus/,Do More,Success,,https://ereadinggames.com/orpheus/
231772,http://esl.fis.edu/grammar/multi/subpred.htm,Do More,Failed - https,Failed with https; Successful as http,
172695,http://etc.usf.edu/maps/galleries/us/growthofnation/index.htm,Do More,Success,,https://etc.usf.edu/maps/galleries/us/growthofnation/index.htm
172798,http://etcweb.princeton.edu/asianart/timeperiod_china.jsp?ctry=China&pd=Shang|Zhou ,Do More,404,"('Not Found', 'Nothing matches the given URI')",
206857,http://europeanexplorers.weebly.com/,Do More,Redirected,URL should be updated to match Redirected URL,http://europeanexplorers.weebly.com/
232142,http://exploration.marinersmuseum.org/,Do More,Success,,https://exploration.marinersmuseum.org/
232172,http://exploration.marinersmuseum.org/type/age-of-discovery/,Do More,Success,,https://exploration.marinersmuseum.org/type/age-of-discovery/
202709,http://explorethemed.com/Crusades.asp?c=1,Do More,Failed - https,Failed with https; Successful as http,
232140,http://explorethemed.com/IAIsrael.asp?c=1,Do More,Failed - https,Failed with https; Successful as http,
202543,http://explorethemed.com/Minoan.asp?c=1,Do More,Failed - https,Failed with https; Successful as http,
227181,http://explorethemed.com/Persia.asp,Do More,Failed - https,Failed with https; Successful as http,
202694,http://explorethemed.com/RiseIslam.asp,Do More,Failed - https,Failed with https; Successful as http,
202611,http://explorethemed.com/Saracens.asp?c=1,Do More,Failed - https,Failed with https; Successful as http,
227279,http://explorethemed.com/Venice.asp?c=1,Do More,Failed - https,Failed with https; Successful as http,
174665,http://explorethemed.com/christian.asp,Do More,Failed - https,Failed with https; Successful as http,
202604,http://explorethemed.com/christian.asp,Do More,Failed - https,Failed with https; Successful as http,
228252,http://fallaciesfiles.weebly.com/bandwagon-appeal.html,See More,Success,,https://fallaciesfiles.weebly.com/bandwagon-appeal.html
235916,http://files.civiced.org/podcasts/60SecondCivics/60SecondCivics-Episode1643.mp3,Hear More,Success,,https://files.civiced.org/podcasts/60SecondCivics/60SecondCivics-Episode1643.mp3
232265,http://flashcardstash.com/lists/56312-forms-of-energy/games/match,Do More,Failed - https,Failed with https; Successful as http,
224010,http://folkmusic.about.com/od/historyoffolk/a/Folk_History.htm,Instructional Video,Redirected,URL should be updated to match Redirected URL,https://www.liveabout.com/the-history-of-american-folk-music-1322572
226310,http://freebrainagegames.com/recall.html#,Do More,Failed - https,Failed with https; Successful as http,
209107,http://freedominthe50states.org/,Do More,Redirected,URL should be updated to match Redirected URL,https://www.freedominthe50states.org/
234778,http://freemusicarchive.org/music/The_Music_of_Ancient_Greece/An_Appreciation/,Hear More,Success,,https://freemusicarchive.org/music/The_Music_of_Ancient_Greece/An_Appreciation/
196325,http://freeology.com/wp-content/files/cornellnotetaker2.pdf,Do More,Success,,https://freeology.com/wp-content/files/cornellnotetaker2.pdf
228309,http://freeology.com/wp-content/files/researchnotes.pdf,Do More,Success,,https://freeology.com/wp-content/files/researchnotes.pdf
217507,http://funschool.kaboose.com/fun-blaster/baseball/games/games_homerun_derby.html,Do More,Failed,Failed to establish a connection,
223932,http://geography.howstuffworks.com/29126-discovery-atlas-australia-revealed-aboriginal-painting-video.htm,Instructional Video,Failed,Failed to establish a connection,
84044,http://girls4teaching.com/unit/german-lesson-9-the-seasons-the-months-and-the-days-of-the-week/?id=2401,Instructional Video,404,"('Not Found', 'Nothing matches the given URI')",
225721,http://glencoe.mheducation.com/sites/0078298148/student_view0/unit4/assessment.html,Do More,Success,,https://glencoe.mheducation.com/sites/0078298148/student_view0/unit4/assessment.html
223313,http://go.hrw.com/eolang/myomed/creating.htm,Do More,Failed - https,Failed with https; Successful as http,
197238,http://go.owu.edu/~deswartz/363/text_notes/ch04.htm,Instructional Video,Success,,https://go.owu.edu/~deswartz/363/text_notes/ch04.htm
231748,http://grammar.ccc.commnet.edu/grammar/quizzes/nova/nova8.htm,Do More,Failed - https,Failed with https; Successful as http,
170206,http://grammar.ccc.commnet.edu/grammar/quizzes/runons_quiz.htm,Do More,Failed - https,Failed with https; Successful as http,
231797,http://grammar.yourdictionary.com/style-and-usage/what-is-included-in-a-biography.html,See More,Success,,https://grammar.yourdictionary.com/style-and-usage/what-is-included-in-a-biography.html
232853,http://guide2office.com/1443/faq-how-to-show-column-a-in-libreoffice-calc/,Instructional Video,Success,,https://guide2office.com/1443/faq-how-to-show-column-a-in-libreoffice-calc/
207101,http://gwydir.demon.co.uk/jo/mosaic/index.htm,Do More,Failed,Failed to establish a connection,
174859,http://havefunteaching.com/songs/writing-songs/expository-writing-song/,Hear More,Redirected,URL should be updated to match Redirected URL,https://www.havefunteaching.com/resource/writing/essays/expository-writing-song-audio
226243,http://health.gov/dietaryguidelines/2015/guidelines/executive-summary/,See More,Redirected,URL should be updated to match Redirected URL,https://health.gov/our-work/food-nutrition/2015-2020-dietary-guidelines/guidelines/executive-summary/
160858,http://highered.mcgraw-hill.com/sites/007092242x/student_view0/get_ready_for_grade_912/integers_quiz.html,Do More,Redirected,URL should be updated to match Redirected URL,http://highered.mheducation.com/sites/007092242x/student_view0/get_ready_for_grade_912/integers_quiz.html
226627,http://highered.mheducation.com/sites/0073123587/student_view0/chapter9/supporting_details__exercise_1.html,Do More,Success,,https://highered.mheducation.com/sites/0073123587/student_view0/chapter9/supporting_details__exercise_1.html
226044,http://historicjamestowne.org/visit-virtually/,Do More,Success,,https://historicjamestowne.org/visit-virtually/
236026,http://history.com/topics/us-politics/democratic-party,See More,Success,,https://history.com/topics/us-politics/democratic-party
236027,http://history.com/topics/us-politics/democratic-party,Hear More,Success,,https://history.com/topics/us-politics/democratic-party
229133,http://historyanimated.com/verynewhistorywaranimated/?page_id=13,Do More,404,"('Not Found', 'Nothing matches the given URI')",
228739,http://historylink101.com/1/aztec/ancient_aztec.htm,Do More,Success,,https://historylink101.com/1/aztec/ancient_aztec.htm
202748,http://hkcarms.tripod.com/occ.html,Do More,Failed - https,Failed with https; Successful as http,
227556,http://holidays.hobbyloco.com/halloween/logic1.html,Do More,Success,,https://holidays.hobbyloco.com/halloween/logic1.html
225673,http://home.freeuk.net/elloughton13/setting.htm,Do More,Failed - https,Failed with https; Successful as http,
226354,http://home.mcafee.com/SafetyQuiz/QuizShopping.aspx?culture=en-US&,Do More,Redirected,URL should be updated to match Redirected URL,https://home.mcafee.com/StaticGenericPage.aspx?page=cookienotsupported&url=%2fSafetyQuiz%2fQuizShopping.aspx%3fculture%3den-US%26ctst%3d1
230890,http://homeschoolmathonline.com/how-to-plan-and-write-a-proof/,Instructional Video,Redirected,URL should be updated to match Redirected URL,https://tcmathacademy.com/homeschool/
223312,http://homeworktips.about.com/od/computertips/tp/powerpoint.htm,See More,Redirected,URL should be updated to match Redirected URL,https://www.thoughtco.com/make-an-easy-powerpoint-presentation-1856944
226641,http://hubpages.com/literature/Descriptive-Writing-Using-the-five-senses,See More,Success,,https://hubpages.com/literature/Descriptive-Writing-Using-the-five-senses
223372,http://hum.lss.wisc.edu/jazz/voice.leading.html,Instructional Video,Failed - https,Failed with https; Successful as http,
226127,http://humanorigins.si.edu/evidence/behavior/tools/early-tools,Do More,Redirected,URL should be updated to match Redirected URL,https://humanorigins.si.edu/evidence/behavior/stone-tools/early-stone-age-tools
161244,http://humanorigins.si.edu/evidence/human-evolution-timeline-interactive,Do More,Success,,https://humanorigins.si.edu/evidence/human-evolution-timeline-interactive
226123,http://humanorigins.si.edu/human-characteristics/social,See More,Redirected,URL should be updated to match Redirected URL,https://humanorigins.si.edu/human-characteristics/social-life
228098,http://ia600203.us.archive.org/9/items/badge_courage_librivox/redbadgeofcourage_12_crane.mp3,Hear More,Success,,https://ia600203.us.archive.org/9/items/badge_courage_librivox/redbadgeofcourage_12_crane.mp3
227946,http://ia600307.us.archive.org/30/items/in_flanders_fields/in_flanders_fields_mccrae_gm_64kb.mp3,Hear More,Success,,https://ia600307.us.archive.org/30/items/in_flanders_fields/in_flanders_fields_mccrae_gm_64kb.mp3
225746,http://ia601609.us.archive.org/13/items/short_story_054_1302_librivox/shortstory054_11_retrievedreformation_wt.mp3,Hear More,Redirected,URL should be updated to match Redirected URL,https://ia801906.us.archive.org/27/items/short_story_054_1302_librivox/shortstory054_11_retrievedreformation_wt.mp3
228014,http://ia800201.us.archive.org/7/items/little_women_1101_librivox/littlewomen_01_alcott.mp3,Hear More,Success,,https://ia800201.us.archive.org/7/items/little_women_1101_librivox/littlewomen_01_alcott.mp3
228340,http://ia800201.us.archive.org/7/items/little_women_1101_librivox/littlewomen_01_alcott.mp3,Hear More,Success,,https://ia800201.us.archive.org/7/items/little_women_1101_librivox/littlewomen_01_alcott.mp3
228389,http://ia800201.us.archive.org/7/items/little_women_1101_librivox/littlewomen_20_alcott.mp3,Hear More,Success,,https://ia800201.us.archive.org/7/items/little_women_1101_librivox/littlewomen_20_alcott.mp3
156879,http://ia800205.us.archive.org/25/items/sonnet_43_librivox/sonnet43_browning_apc.mp3,Instructional Video,Success,,https://ia800205.us.archive.org/25/items/sonnet_43_librivox/sonnet43_browning_apc.mp3
157579,http://ia800205.us.archive.org/25/items/sonnet_43_librivox/sonnet43_browning_apc.mp3,Instructional Video,Success,,https://ia800205.us.archive.org/25/items/sonnet_43_librivox/sonnet43_browning_apc.mp3
157710,http://ia800205.us.archive.org/25/items/sonnet_43_librivox/sonnet43_browning_apc.mp3,Instructional Video,Success,,https://ia800205.us.archive.org/25/items/sonnet_43_librivox/sonnet43_browning_apc.mp3
157717,http://ia800205.us.archive.org/25/items/sonnet_43_librivox/sonnet43_browning_apc.mp3,Instructional Video,Success,,https://ia800205.us.archive.org/25/items/sonnet_43_librivox/sonnet43_browning_apc.mp3
159555,http://ia800205.us.archive.org/25/items/sonnet_43_librivox/sonnet43_browning_apc.mp3,Instructional Video,Success,,https://ia800205.us.archive.org/25/items/sonnet_43_librivox/sonnet43_browning_apc.mp3
228017,http://ia800207.us.archive.org/33/items/jabberwocky_librivox/jabberwocky_carroll_ce.mp3,Hear More,Success,,https://ia800207.us.archive.org/33/items/jabberwocky_librivox/jabberwocky_carroll_ce.mp3
228477,http://ia800300.us.archive.org/20/items/invisibleman_1209_librivox_cb/invisibleman_03_wells.mp3,Hear More,Success,,https://ia800300.us.archive.org/20/items/invisibleman_1209_librivox_cb/invisibleman_03_wells.mp3
225582,http://ia802700.us.archive.org/35/items/youareold_0807_librivox/youareold_carroll_cb_64kb.mp3,Hear More,Success,,https://ia802700.us.archive.org/35/items/youareold_0807_librivox/youareold_carroll_cb_64kb.mp3
87228,http://ielanguages.com/german-verbs-prepositions.html,Instructional Video,Success,,https://ielanguages.com/german-verbs-prepositions.html
87229,http://ielanguages.com/german-verbs-prepositions.html,Instructional Video,Success,,https://ielanguages.com/german-verbs-prepositions.html
84517,http://igrovoetv.ru/video/ycwf-rrViwpo/-/Bewerbungsschreiben%C2%A0&%20Lebenslauf%20//%20Schreiben%20//%20Deutsch%20//%20Sch%C3%BClerhilfe%20Lernvideo,Instructional Video,404,"('Not Found', 'Nothing matches the given URI')",
208513,http://illuminations.nctm.org/ActivityDetail.aspx?ID=6,Do More,Success,,https://illuminations.nctm.org/ActivityDetail.aspx?ID=6
228297,http://image.slidesharecdn.com/3-plagiarism-final-150517183145-lva1-app6892/95/3-plagiarismfinal-9-638.jpg?cb=1431887602,See More,Success,,https://image.slidesharecdn.com/3-plagiarism-final-150517183145-lva1-app6892/95/3-plagiarismfinal-9-638.jpg?cb=1431887602
229114,http://infamydecember1941.org/pearl-harbor.html,Do More,Success,,https://infamydecember1941.org/pearl-harbor.html
229161,http://infamydecember1941.org/pearl-harbor.html,Do More,Success,,https://infamydecember1941.org/pearl-harbor.html
235954,http://inspacewetrust.org/en/,Do More,Failed - https,Failed with https; Successful as http,
206919,http://interactives.ap.org/2016/fidel-castro/,Do More,Success,,https://interactives.ap.org/2016/fidel-castro/
227424,http://interletras.com/canticum/eng/index_tecnic_eng.html,Do More,Redirected,URL should be updated to match Redirected URL,https://interletras.com/
208755,http://inventors.about.com/od/timelines/a/Eighteenth.htm,Do More,Redirected,URL should be updated to match Redirected URL,https://www.thoughtco.com/18th-century-timeline-1992474
202389,http://jeopardylabs.com/play/ratios-unit-rate-and-proportions,Do More,Success,,https://jeopardylabs.com/play/ratios-unit-rate-and-proportions
223974,http://johncage.org/,Instructional Video,Success,,https://johncage.org/
227492,http://johncage.org/indeterminacy.html,See More,Success,,https://johncage.org/indeterminacy.html
232679,http://journalism.uoregon.edu/news/six-ways-media-influences-elections/,Instructional Video,Success,,https://journalism.uoregon.edu/news/six-ways-media-influences-elections/
210133,http://kids.nationalgeographic.com/kids/games/actiongames/recycle-roundup/,Do More,404,"('Not Found', 'Nothing matches the given URI')",
226096,http://kids.nceas.ucsb.edu/biomes/,See More,Failed - https,Failed with https; Successful as http,
203333,http://kidshealth.org/PageManager.jsp?lic=1&article_set=54403&cat_id=20607,Do More,Redirected,URL should be updated to match Redirected URL,https://kidshealth.org/en/kids/bfs-dsactivity.html
203350,http://kidshealth.org/PageManager.jsp?lic=1&article_set=59257&cat_id=20607,See More,Redirected,URL should be updated to match Redirected URL,https://kidshealth.org/en/kids/usmovie.html
203314,http://kidshealth.org/PageManager.jsp?lic=1&article_set=59295&cat_id=20607,See More,Redirected,URL should be updated to match Redirected URL,https://kidshealth.org/en/kids/nsmovie.html
203344,http://kidshealth.org/PageManager.jsp?lic=1&article_set=59297&cat_id=20607,See More,Redirected,URL should be updated to match Redirected URL,https://kidshealth.org/en/kids/esmovie.html
203375,http://kidshealth.org/PageManager.jsp?lic=1&article_set=59350&cat_id=20607,Do More,Redirected,URL should be updated to match Redirected URL,https://kidshealth.org/en/kids/ssquiz.html
203345,http://kidshealth.org/PageManager.jsp?lic=1&article_set=59355&cat_id=20607,Do More,Redirected,URL should be updated to match Redirected URL,https://kidshealth.org/en/kids/esquiz.html
203363,http://kidshealth.org/PageManager.jsp?lic=1&article_set=59357&cat_id=20607,Do More,Redirected,URL should be updated to match Redirected URL,https://kidshealth.org/en/kids/csquiz.html
203369,http://kidshealth.org/PageManager.jsp?lic=1&article_set=59359&cat_id=20607,Do More,Redirected,URL should be updated to match Redirected URL,https://kidshealth.org/en/kids/rsquiz.html
203382,http://kidshealth.org/PageManager.jsp?lic=1&article_set=59360&cat_id=20607,Do More,Redirected,URL should be updated to match Redirected URL,https://kidshealth.org/en/kids/msquiz.html
203388,http://kidshealth.org/PageManager.jsp?lic=1&article_set=59370&cat_id=20607,Do More,Redirected,URL should be updated to match Redirected URL,https://kidshealth.org/en/kids/skinquiz.html
228078,http://kidshealth.org/en/kids/earquiz.html,Do More,Success,,https://kidshealth.org/en/kids/earquiz.html
228066,http://kidshealth.org/en/kids/nsquiz.html,Do More,Success,,https://kidshealth.org/en/kids/nsquiz.html
226691,http://kidshealth.org/en/kids/plagiarism.html,Hear More,Success,,https://kidshealth.org/en/kids/plagiarism.html
228173,http://kidshealth.org/en/kids/usquiz.html,Do More,Success,,https://kidshealth.org/en/kids/usquiz.html
204085,http://kidshealth.org/en/teens/video-spirometer.html,Instructional Video,Success,,https://kidshealth.org/en/teens/video-spirometer.html
206460,http://kidshealth.org/parent/general/body/overweight_obesity.html,See More,Redirected,URL should be updated to match Redirected URL,https://kidshealth.org/en/parents/overweight-obesity.html
220636,http://kidshealth.org/parent/general/body/overweight_obesity.html,See More,Redirected,URL should be updated to match Redirected URL,https://kidshealth.org/en/parents/overweight-obesity.html
