COUNT,MAX,HTTPS,Result,Details,UpdatedURL
1,85995,https://www.nps.gov/subjects/oceans/intertidal.htm,Success,,
1,267523,https://www.nps.gov/trte/historyculture/stories.htm,Redirected,URL should be updated to match Redirected URL,https://www.nps.gov/trte/learn/historyculture/stories.htm
1,239074,https://www.nps.gov/viis/historyculture/upload/annaberg%20brochure.pdf,Redirected,URL should be updated to match Redirected URL,https://www.nps.gov/viis/learn/historyculture/upload/annaberg%20brochure.pdf
1,72678,https://www.nps.gov/wori/learn/historyculture/declaration-of-sentiments.htm,Success,,
1,292200,https://www.nrc.gov/about-nrc/radiation/health-effects/measuring-radiation.html,Success,,
1,292160,https://www.nrc.gov/reactors/pwrs.html,Success,,
1,81006,https://www.nrcs.usda.gov/wps/portal/nrcs/site/national/home/,Success,,
1,303401,https://www.nrcs.usda.gov/wps/portal/nrcs/site/soils/home/,Success,,
1,87457,https://www.nrdc.org/how-we-work,Success,,
1,62743,https://www.nrdc.org/stories/how-you-can-stop-global-warming,Success,,
1,77770,https://www.nrdc.org/work,Success,,
1,240883,https://www.nrel.gov/research/learning.html,Success,,
1,302858,https://www.nrel.gov/workingwithus/learning.html,404,"('Not Found', 'Nothing matches the given URI')",
1,117830,https://www.nsa.gov/academia/_files/collected_learning/high_school/algebra/exploring_exponential_growth.pdf,404,"('Not Found', 'Nothing matches the given URI')",
1,112407,https://www.nsca.com/,Success,,
1,129554,https://www.nsdc.org/news/NSDCstudy2009.pdf,404,"('Not Found', 'Nothing matches the given URI')",
1,87455,https://www.nsf.gov/geo/oce/whatis/tools.jsp,Success,,
1,63639,https://www.nsf.gov/news/special_reports/linguistics/change.jsp,404,"('Not Found', 'Nothing matches the given URI')",
1,181006,https://www.nss.org/settlement/roadmap/barriers.html ,500,"('Internal Server Error', 'Server got itself in trouble')",
1,69334,https://www.nssl.noaa.gov/primer/tstorm/tst_basics.html,404,"('Not Found', 'Nothing matches the given URI')",
1,292352,https://www.nti.org/learn/treaties-and-regimes/treaties-between-united-states-america-and-union-soviet-socialist-republics-strategic-offensive-reductions-start-i-start-ii/,Success,,
1,67934,https://www.nvcc.edu/home/ataormina/novels/structure/setting.htm,401,"('Unauthorized', 'No permission -- see authorization schemes')",
1,82502,https://www.nvenergy.com/help/read-your-meter,Success,,
1,87331,https://www.nyc-architecture.com/STYLES/STY-artdeco.htm,Success,,
1,260440,https://www.nydailynews.com/life-style/health/daily-checkup-reducing-lung-cancer-depends-cutting-smoking-exposure-article-1.1046962,Success,,
1,74671,https://www.nydailynews.com/ny_local/brooklyn/2008/07/11/2008-07-11_esmin_green_who_died_on_brooklyn_hospita.html,404,"('Not Found', 'Nothing matches the given URI')",
1,260943,https://www.nypl.org/help/about-nypl/legal-notices/internet-safety-tips,302,"('Found', 'Object moved temporarily -- see URI list')",
1,267519,https://www.nytimes.com/1860/12/10/archives/the-fugitive-slave-law.html,Success,,
1,302863,https://www.nytimes.com/1861/07/12/archives/the-death-of-mrs-longfellow.html,Success,,
1,87432,https://www.nytimes.com/1975/05/12/archives/auto-engineers-are-told-that-the-external-combustion-engine-has.html,Success,,
1,75187,https://www.nytimes.com/1978/07/23/archives/quintessential-housing-of-the-past-tenements-quintessential-housing.html,Success,,
1,107395,https://www.nytimes.com/1981/09/01/science/effects-of-beauty-found-to-run-surprisingly-deep.html,Success,,
1,211784,https://www.nytimes.com/1983/10/07/books/briton-wins-the-nobel-literature-prize.html,Success,,
1,90711,https://www.nytimes.com/1985/03/17/world/contadora-group-to-resume-talks.html,Success,,
1,114461,https://www.nytimes.com/1989/11/05/business/here-comes-the-fiber-optic-home.html?pagewanted=all,Success,,
1,77856,https://www.nytimes.com/1990/09/02/nyregion/life-with-an-au-pair-working-out-cultural-differences.html&amp;sec=&amp;spon=&amp;pagewanted=1,400,"('Bad Request', 'Bad request syntax or unsupported method')",
1,291741,https://www.nytimes.com/1993/03/16/science/biologists-debate-man-s-fishy-ancestors.html,Success,,
1,62573,https://www.nytimes.com/1995/06/22/us/senate-acts-on-youthful-drivers.html&amp;scp=4&amp;sq=federal+highway+act+of+1984&amp;st=nyt,400,"('Bad Request', 'Bad request syntax or unsupported method')",
1,303131,https://www.nytimes.com/1995/07/11/obituaries/helene-johnson-poet-of-harlem-89-dies.html,Success,,
1,112180,https://www.nytimes.com/1998/01/23/us/unabomber-case-overview-kaczynski-avoids-death-sentence-with-guilty-plea.html,Success,,
1,239081,https://www.nytimes.com/1998/03/28/opinion/journal-lord-of-the-flies.html?pagewanted=all&amp;src=pm,Success,,
1,87286,https://www.nytimes.com/1999/08/24/science/new-species-of-striped-rabbit-found-in-southeast-asia.html,Success,,
1,74670,https://www.nytimes.com/2002/02/03/magazine/the-trouble-with-self-esteem.html,Success,,
1,119037,https://www.nytimes.com/2002/02/06/us/a-nation-challenged-the-president-bush-plans-early-warning-system-for-terror.html,Success,,
1,67180,https://www.nytimes.com/2002/07/26/us/fish-genes-aid-human-discoveries.html&amp;scp=1&amp;sq=human%20fish&amp;st=cse,400,"('Bad Request', 'Bad request syntax or unsupported method')",
1,69146,https://www.nytimes.com/2006/09/26/health/26docs.html?_r=1&amp;pagewanted=2&amp;oref=slogin,Success,,
1,242238,https://www.nytimes.com/2006/10/17/opinion/17stein.html?pagewanted=all,Success,,
1,87272,https://www.nytimes.com/2006/10/25/business/worldbusiness/25vietnam.html,Success,,
1,64670,https://www.nytimes.com/2007/05/05/us/politics/05darwin.html,Success,,
1,72045,https://www.nytimes.com/2008/02/07/world/europe/07italy.html?scp=1&amp;sq=italy%20election&amp;st=cse,Success,,
1,76821,https://www.nytimes.com/2008/03/02/books/review/Kurtz-Phelan-t.html,Success,,
1,87139,https://www.nytimes.com/2008/03/11/world/asia/11china.html,Success,,
1,65452,https://www.nytimes.com/2008/10/12/magazine/12wwln-lede-t.html?_r=1&amp;scp=2&amp;sq=lifestyle+diseases&amp;st=nyt,Success,,
1,266811,https://www.nytimes.com/2008/11/05/us/politics/05campaign.html?pagewanted=all,Success,,
1,242138,https://www.nytimes.com/2009/01/25/world/europe/25pope.html?pagewanted=all,Success,,
1,209890,https://www.nytimes.com/2009/08/29/arts/television/29human.html,Success,,
1,242134,https://www.nytimes.com/2011/05/07/us/07religion.html,Success,,
1,218339,https://www.nytimes.com/2011/05/20/movies/midnight-in-paris-by-woody-allen-with-owen-wilson-review.html,Success,,
1,216720,https://www.nytimes.com/2011/12/08/opinion/the-age-of-man-is-not-a-disaster.html?ref=globalwarming,Success,,
1,244382,https://www.nytimes.com/2012/02/21/science/four-new-species-of-tiny-chameleons-are-found-in-madagascar.html?_r=1&amp;,Success,,
1,241576,https://www.nytimes.com/2012/03/23/opinion/brooks-the-relationship-school.html?ref=davidbrooks&amp;_r=0,Success,,
1,220375,https://www.nytimes.com/2012/03/28/sports/football/tebow-professes-his-evangelical-faith-carefully.html?ref=timtebow,Success,,
1,240503,https://www.nytimes.com/2012/06/20/world/europe/romania-plagiarism-scandal-ensnares-prime-minister.html,Success,,
1,112456,https://www.nytimes.com/2012/09/09/health/physical-therapists-use-wii-golf-to-treat-patients.html?_r=0,Success,,
1,242138,https://www.nytimes.com/2012/09/22/us/web-site-editor-may-face-mormon-excommunication.html,Success,,
1,242347,https://www.nytimes.com/2012/12/06/world/asia/06iht-letter06.html?ref=hinduism&amp;_r=0,Success,,
1,258742,"https://www.nytimes.com/2012/12/27/us/politics/little-sense-of-fiscal-urgency-as-senators-prepare-to-return.html?_r=0       (Dec. 29, 2012.)",Failed,Failed to establish a connection,
1,258742,"https://www.nytimes.com/2012/12/27/us/politics/little-sense-of-fiscal-urgency-as-senators-prepare-to-return.html?_r=0.  I went to the site on December 29, 2012. The title of the article is &quot;Senators  Returning With Little Urgency as Fiscal Clock Ticks&quot; by Jonathan Weisman. This  was written in ",Failed,Failed to establish a connection,
1,258836,https://www.nytimes.com/2013/01/12/science/drivers-with-hands-full-get-a-backup-the-car.html?ref=todayspaper,Success,,
1,88404,https://www.nytimes.com/2014/05/12/us/agent-oranges-long-legacy-for-vietnam-and-veterans.html,Success,,
1,65479,https://www.nytimes.com/2014/08/01/opinion/Legalizing-Marijuana-Pros-and-Cons.html,Success,,
1,209855,https://www.nytimes.com/2015/02/10/us/history-of-lynchings-in-the-south-documents-nearly-4000-names.html?_r=0,Success,,
1,291919,https://www.nytimes.com/2015/03/29/opinion/sunday/why-reconstruction-matters.html,Success,,
1,87022,https://www.nytimes.com/2017/04/07/opinion/the-first-televised-war.html,Success,,
1,303919,https://www.nytimes.com/2017/05/25/movies/joshua-teenager-vs-superpower-review.html,Success,,
1,303190,https://www.nytimes.com/2017/08/04/upshot/the-transformation-of-the-american-dream.html,Success,,
1,294988,https://www.nytimes.com/2017/12/11/nyregion/explosion-times-square.html?hp&amp;action=click&amp;pgtype=Homepage&amp;clickSource=story-heading&amp;module=first-column-region&amp;region=top-news&amp;WT.nav=top-news,Success,,
1,77144,https://www.nytimes.com/2018/01/15/upshot/flu-shot-deaths-herd-immunity.html,Success,,
1,113755,https://www.nytimes.com/2018/06/12/technology/personaltech/why-that-digital-photo-print-is-fuzzy.html,Success,,
1,304179,https://www.nytimes.com/2019/11/09/us/florida-felon-voting-rocket-docket.html,Success,,
1,291950,https://www.nytimes.com/section/learning,Success,,
1,220375,https://www.nytimes.com/topic/person/barack-obama,Success,,
1,221141,https://www.nytimes.com/topic/subject/hurricane-katrina,Success,,
1,113133,https://www.nytimes.com/video/health/100000001768943/a-fix-for-tennis-elbow.html,Success,,
1,113788,https://www.nyu.edu/pages/linguistics/courses/v610003/shan.html,403,"('Forbidden', 'Request forbidden -- authorization will not help')",
1,81946,https://www.nyu.edu/pages/mathmol/textbook/atoms.html,403,"('Forbidden', 'Request forbidden -- authorization will not help')",
1,115882,https://www.nyu.edu/pages/mathmol/textbook/density.html,403,"('Forbidden', 'Request forbidden -- authorization will not help')",
1,62883,https://www.nyu.edu/pages/mathmol/textbook/weightvmass.html,403,"('Forbidden', 'Request forbidden -- authorization will not help')",
1,283037,https://www.oaxaca-travel.com/guide/index.php?lang=us,404,"('Not Found', 'Nothing matches the given URI')",
1,292423,https://www.observationwheeldirectory.com/resources/,Success,,
1,242126,https://www.oca.org/,Success,,
1,67229,https://www.occc.edu/biologylabs/Documents/Organic%20Compounds/Organic%20Compounds.htm,Success,,
1,292121,https://www.occc.edu/kmbailey/Chem1115Tutorials/Net_Ionic_Eqns.htm,Success,,
1,77975,https://www.occc.edu/kmbailey/Chem1115Tutorials/Oxidation_Numbers.htm,Success,,
1,115877,https://www.occc.edu/kmbailey/Chem1115Tutorials/Stoichiometry_Molar_Mass.htm,Success,,
1,304126,https://www.occourts.org/directory/education/magna_carta_english_translation.pdf,Success,,
1,81507,https://www.oceanicresearch.org/education/wonders/sponges.html,Success,,
1,130803,https://www.ode.state.oh.us/GD/Templates/Pages/ODE/ODEDetail.aspx?page=251,404,"('Not Found', 'Nothing matches the given URI')",
1,130753,https://www.ode.state.oh.us/GD/Templates/Pages/ODE/ODEDetail.aspx?page=3&amp;TopicRelationID=216&amp;ContentID=4904&amp;Content=86709,404,"('Not Found', 'Nothing matches the given URI')",
1,130849,https://www.ode.state.oh.us/GD/Templates/Pages/ODE/ODEPrimary.aspx?Page=2&amp;TopicID=1537&amp;TopicRelationID=1540,404,"('Not Found', 'Nothing matches the given URI')",
1,130756,https://www.ode.state.oh.us/GD/Templates/Pages/ODE/ODEPrimary.aspx?Page=2&amp;TopicID=1540&amp;TopicRelationID=1539,404,"('Not Found', 'Nothing matches the given URI')",
1,210836,https://www.ode.state.or.us/teachlearn/subjects/elarts/reading/resources/readingglossary.pdf,403,"('Forbidden', 'Request forbidden -- authorization will not help')",
1,90661,https://www.odi.org/sites/odi.org.uk/files/odi-assets/publications-opinion-files/476.pdf,Success,,
1,121743,https://www.odu.edu/educ/roverbau/Bloom/blooms_taxonomy.htm,404,"('Not Found', 'Nothing matches the given URI')",
1,122991,https://www.oercommons.org/,Success,,
1,302718,https://www.oercommons.org/courseware/module/22044/overview,Success,,
1,303324,https://www.officeholidays.com/holidays/usa/cesar-chavez-day,Success,,
1,91312,https://www.officemax.com.mx/,Success,,
1,303240,https://www.ohchr.org/en/issues/pages/listofissues.aspx,Success,,
1,303240,https://www.ohchr.org/en/issues/pages/whatarehumanrights.aspx,Success,,
1,276730,https://www.oise.utoronto.ca/research/index.html,Success,,
1,258674,https://www.ojp.usdoj.gov/cds/internet_safety/NCPC/Cyberbullying%20Research%20Statistics.pdf,404,"('Not Found', 'Nothing matches the given URI')",
1,59728,https://www.olympic.org/basketball,Success,,
1,59740,https://www.olympic.org/mascots,Success,,
1,67304,https://www.olympus-lifescience.com/en/microscope-resource/primer/java/electronmicroscopy/magnify1/,Success,,
1,62944,https://www.omnicalculator.com/physics/mechanical-advantage,Success,,
1,242097,https://www.omniglot.com/chinese/jiaguwen.htm,Success,,
1,83680,https://www.omniglot.com/chinese/mandarin.htm,Success,,
1,242996,https://www.ondemandinstruction.net/wp-content/uploads/2012/09/6-Trait-Voice.pdf ,404,"('Not Found', 'Nothing matches the given URI')",
1,241519,https://www.ondemandinstruction.net/wp-content/uploads/2012/09/6-Trait-Word-Choice.pdf ,404,"('Not Found', 'Nothing matches the given URI')",
1,242995,https://www.ondemandinstruction.net/wp-content/uploads/2013/02/Word-Choice-in-Writing.pdf,404,"('Not Found', 'Nothing matches the given URI')",
1,67211,https://www.onezoom.org/,Success,,
1,82811,https://www.onf.ca/collection/films/fiche/?id=51065,404,"('Not Found', 'Nothing matches the given URI')",
1,217221,https://www.online-literature.com/alcott/littlewomen/1/,Success,,
1,241075,https://www.online-literature.com/dumas/cristo/,Success,,
1,279265,https://www.online-literature.com/emerson/588/,Success,,
1,211123,https://www.online-literature.com/franz-kafka/,Success,,
1,211644,https://www.online-literature.com/ibsen/,Success,,
1,218179,https://www.online-literature.com/orwell/887/,Success,,
1,211498,https://www.online-literature.com/shelley_mary/,Success,,
1,211393,https://www.online-literature.com/shelley_percy/,Success,,
1,241075,https://www.online-literature.com/stevenson/treasureisland/,Success,,
1,211124,https://www.online-literature.com/voltaire/,Success,,
1,82309,https://www.online-literature.com/wilde/dorian_gray/,Success,,
1,67668,https://www.onlinebiologynotes.com/membrane-transport-system-passive-active-transport/,Success,,
1,289998,https://www.onlinecollegecourses.com/2012/03/05/learning-the-art-of-self-discipline-for-online-students/,Success,,
1,303521,https://www.onlinemath4all.com/frieze-patterns-geometry.html,Success,,
1,82132,https://www.onlinemathlearning.com/30-60-90-right-triangle.html,Success,,
1,70727,https://www.onlinemathlearning.com/average-speed-problems.html,Success,,
1,89826,https://www.onlinemathlearning.com/convert-metric-length.html,Success,,
1,66840,https://www.onlinemathlearning.com/direct-variation.html,Success,,
1,90499,https://www.onlinemathlearning.com/distance-formula.html,Success,,
1,76752,https://www.onlinemathlearning.com/gas-laws-chemistry.html,Success,,
1,87607,https://www.onlinemathlearning.com/tree-diagrams.html,Success,,
1,66441,https://www.onlinemathlearning.com/union-of-sets.html,Success,,
1,240816,https://www.onlinemathlearning.com/vector-magnitude.html,Success,,
1,239196,https://www.onlinemathlearning.com/weighted-average-problems.html,Success,,
1,302815,https://www.onlinemathlearning.com/writing-chemical-equation.html,Success,,
1,219495,https://www.onlinemba.com/blog/,Success,,
1,262761,https://www.onlinesocceracademy.com/soccer-training-videos/defending/-how-to-defend-1v1-when-you-get-beat,Success,,
1,84689,https://www.onlyinyourstate.com/florida/florida-during-great-depression-fl/,Success,,
1,239737,https://www.oooforum.org/forum/viewtopic.phtml?t=19927,Failed,Failed to establish a connection,
1,239800,https://www.oooforum.org/forum/viewtopic.phtml?t=59163,Failed,Failed to establish a connection,
1,239715,https://www.oooforum.org/forum/viewtopic.phtml?t=83358,Failed,Failed to establish a connection,
1,239694,https://www.oooforum.org/forum/viewtopic.phtml?t=88355,Failed,Failed to establish a connection,
1,212107,https://www.oooninja.com/2008/03/drag-drop-move-copy-link-cells-calc.html,Success,,
1,85993,https://www.opalesurfcasting.net/IMG/tete_saumon_atlantique_salmo_salar.jpg,Success,,
1,262228,https://www.open.edu/openlearncreate/mod/oucontent/view.php?id=34&printable=1,Success,,
1,212534,https://www.openoffice.org/dba/FAQ/specific.html,Success,,
1,210483,https://www.openoffice.org/dev_docs/source/file_extensions.html,Success,,
1,212666,https://www.openoffice.org/documentation/HOW_TO/impress/InsertNewSlide.pdf,Success,,
1,212670,https://www.openoffice.org/documentation/HOW_TO/impress/fs_impress2_0.pdf,Success,,
1,212114,https://www.openoffice.org/documentation/Samples_Templates/User/gallery/,Success,,
1,239877,https://www.openofficetips.com/blog/archives/2006/01/data_validation_2.html,404,"('Not Found', 'Nothing matches the given URI')",
1,295031,https://www.openshot.org/,Success,,
1,85011,https://www.optics4kids.org/what-is-optics/general/lenses-and-mirrors,Success,,
1,295044,https://www.optum.com/resources/library/origins-opioid-epidemic.html,Success,,
1,118016,https://www.oracle.com/java/technologies/archive-downloads.html,Success,,
1,116482,https://www.oracle.com/java/technologies/compile.html,Success,,
1,118012,https://www.oracle.com/java/technologies/javase-jdk8-downloads.html,Success,,
1,116665,https://www.oracle.com/technetwork/java/object-142075.html,Success,,
1,211578,https://www.oraltradition.org/,Success,,
1,129488,https://www.orangeusd.k12.ca.us/yorba/cooperative_learning.htm,404,"('Not Found', 'Nothing matches the given URI')",
1,60471,https://www.orbilat.com/Languages/French/Grammar/French-Adjective.html,Failed,Failed to establish a connection,
1,112040,https://www.origin-and-cause.com/resources/blog/the-critical-role-accelerant-detection-dogs-play-in-forensic-investigations,404,"('Not Found', 'Nothing matches the given URI')",
1,303381,https://www.ors.od.nih.gov/od/oqm/cms/pages/default.aspx,Success,,
1,83778,https://www.ortholud.com/conjugaison/passe_simple2/deux.php,Success,,
1,211883,https://www.orwelltoday.com/afwindmills.shtml,Success,,
1,211847,https://www.orwelltoday.com/anfarmdogs.shtml,Success,,
1,211817,https://www.orwelltoday.com/horsedeath.shtml,Success,,
1,211749,https://www.orwelltoday.com/orwellmajoradapt.shtml,Success,,
1,211777,https://www.orwelltoday.com/payraise.shtml,Success,,
1,76850,https://www.osac.gov/Country,Success,,
1,81855,https://www.osha.gov/SLTC/etools/construction/electrical_incidents/gfci.html,Success,,
1,84241,https://www.osha.gov/SLTC/radiationionizing/introtoionizing/ionizinghandout.html,Success,,
1,83883,https://www.osha.gov/pls/publications/publication.html,Success,,
1,85005,https://www.osm.ca/fr/,Success,,
1,110544,https://www.otherwise.com/population/exponent.html,Success,,
1,259654,https://www.ouhsc.edu/platelets/platelets/platelets%20intro.html,Success,,
1,76488,https://www.oui.sncf/ext/editorial/guide-voyageur/carte-destinations.pdf,Success,,
1,67211,https://www.oum.ox.ac.uk/thezone/animals/animalid/class8.htm,Success,,
1,62289,https://www.ourdocuments.gov/doc.php?doc=50&amp;page=transcript,Success,,
1,304123,https://www.ourdocuments.gov/doc.php?flash=false&amp;doc=36&amp;page=transcript,Success,,
1,292358,https://www.ourdocuments.gov/doc.php?flash=false&amp;doc=51,Success,,
1,292334,https://www.ourdocuments.gov/doc.php?flash=false&amp;doc=52,Success,,
1,292268,https://www.ourdocuments.gov/doc.php?flash=false&amp;doc=62,Success,,
1,292334,https://www.ourdocuments.gov/doc.php?flash=false&amp;doc=87&amp;page=transcript,Success,,
1,87183,https://www.ourorient.com/,Failed,Failed to establish a connection,
1,82553,https://www.ovoenergy.com/guides/energy-guides/120-ways-to-save-energy.html,Success,,
1,72618,https://www.owleyes.org/text/open-boat/read/open-boat-1,Success,,
1,291682,https://www.oxford-royale.com/articles/techniques-creative-writing-improve-essays/,Success,,
1,290038,https://www.oxfordlearning.com/how-to-study-effectively/,Success,,
1,284201,https://www.oxley.com/domain/write.com/,Success,,
1,88406,https://www.oyez.org/cases/1970/1873,Success,,
1,292361,https://www.oyez.org/cases/1994/93-1456,Success,,
1,234970,https://www.pa.uky.edu/~phy211/graphicJava/FMA/index.html,404,"('Not Found', 'Nothing matches the given URI')",
1,60755,https://www.pablopicasso.org/,Success,,
1,113051,https://www.paho.org/english/sha/be_v23n3-standardization.htm,Success,,
1,291412,https://www.painscience.com/articles/strength-training-frequency.php,Success,,
1,86454,https://www.paleothea.com/Myths/Echo.html,Success,,
1,238110,https://www.pancanal.com/eng/photo/camera-java.html,Success,,
1,76025,https://www.panorama-cities.net/munich/town_hall.html,Success,,
1,64623,https://www.panspermia.org/proof5.htm,Success,,
1,262278,https://www.parentgiving.com/elder-care/eight-common-ailments-we-develop-as-we-age/,Success,,
1,107395,https://www.parents.com/baby/development/social/birth-order-and-personality/,Success,,
1,303248,https://www.parents.com/fun/games/educational/games-from-around-the-world/,Success,,
1,291662,https://www.parents.com/toddlers-preschoolers/development/physical/child-developing-motor-skills/,Success,,
1,76508,https://www.parisinfo.com/musee-monument-paris/71192/basilique-du-sacre-coeur-de-montmartre,Success,,
1,90091,https://www.parislete.fr/,Success,,
1,92072,https://www.parisnet.com/parismap.html,Success,,
1,113485,https://www.parliament.uk/templates/main/pages/landing.aspx?id=216&amp;epslanguage=en,Success,,
1,276935,https://www.parliament.uk/templates/main/pages/landing.aspx?id=216&epslanguage=en,Success,,
1,80614,https://www.paroles.net/jacques-brel/paroles-ne-me-quitte-pas,Success,,
1,241828,https://www.parstimes.com/history/herodotus/persian_wars/urania.html,Success,,
1,83185,https://www.parti-socialiste.fr/,Success,,
1,234665,https://www.particleadventure.org/,Success,,
1,83314,https://www.pas.rochester.edu/~blackman/ast104/absorption.html,Success,,
1,69152,https://www.pas.rochester.edu/~blackman/ast104/copernican9.html,Success,,
1,303607,https://www.pas.rochester.edu/~blackman/ast104/newtonkepler.html,Success,,
1,89522,https://www.patricktaylor.com/australian-gold-rush,Success,,
1,129954,https://www.paulekman.com/,Success,,
1,113808,https://www.paulhensel.org/teachspell.html,Success,,
1,77079,https://www.paychex.com/articles/human-resources/what-to-include-in-your-employee-handbook,Success,,
1,65535,https://www.paychex.com/articles/payroll-taxes/benefits-of-direct-deposit-to-employees-and-employers,Success,,
1,109098,https://www.pbs.org/americanprophet/joseph-smith.html,Success,,
1,240499,https://www.pbs.org/auschwitz/,Success,,
1,240810,https://www.pbs.org/behindcloseddoors/in-depth/the-conferences.html,404,"('Not Found', 'Nothing matches the given URI')",
1,68637,https://www.pbs.org/benfranklin/,Success,,
1,85653,https://www.pbs.org/deepspace/timeline/index.html,Success,,
1,75240,https://www.pbs.org/edens/kamchatka/,Success,,
1,81003,https://www.pbs.org/empires/islam/,Success,,
1,118007,https://www.pbs.org/empires/islam/index.html,Success,,
1,61835,https://www.pbs.org/fmc/timeline/edepression.htm,Success,,
1,85269,https://www.pbs.org/frontlineworld/stories/cambodia/index.html,Success,,
1,80761,https://www.pbs.org/frontlineworld/stories/mexico704/history/timeline.html,Success,,
1,76823,https://www.pbs.org/gunsgermssteel/variables/smallpox.html,Success,,
1,87233,https://www.pbs.org/hiddenkorea/history.htm,Success,,
1,89473,https://www.pbs.org/independentlens/ironladies/westafrica.html,Success,,
1,70864,https://www.pbs.org/inthemix/,Success,,
1,74541,https://www.pbs.org/inthemix/ecstasy_index.html,Success,,
1,243844,https://www.pbs.org/kenburns/,Success,,
1,302970,https://www.pbs.org/kenburns/civil-war/war/timeline/,Success,,
1,80928,https://www.pbs.org/kenburns/dustbowl/interactive/,Success,,
1,80785,https://www.pbs.org/kenburns/prohibition/prohibition-nationwide/timeline/#,Success,,
1,302824,https://www.pbs.org/ktca/liberty/chronicle_timeline.html,Success,,
1,60744,https://www.pbs.org/latino-americans/en/watch-videos/#2365075996,Success,,
1,213427,https://www.pbs.org/mediashift/2011/02/5across-online-privacy-and-the-do-not-track-debate041.html,404,"('Not Found', 'Nothing matches the given URI')",
1,219634,https://www.pbs.org/newshour/,Success,,
1,238490,https://www.pbs.org/newshour/bb/race_relations/jan-june97/bridges_2-18.html,404,"('Not Found', 'Nothing matches the given URI')",
1,75310,https://www.pbs.org/newshour/health/frontline-asks-has-the-age-of-antibiotics-come-to-an-end,Success,,
1,73299,https://www.pbs.org/newshour/health/october-15-1965-remembering-ellis-island,Success,,
1,221166,https://www.pbs.org/newshour/indepth_coverage/asia/afghanistan/timeline/index.html,Redirected,URL should be updated to match Redirected URL,https://www.pbs.org/newshour/
1,210404,https://www.pbs.org/newshour/show/poet-billy-collins-reflects-on-9-11-victims-in-the-names,Success,,
1,87027,https://www.pbs.org/newshour/spc/character/links/nixon_speech.html,Success,,
1,109104,https://www.pbs.org/onlyateacher/horace.html,Success,,
1,276807,https://www.pbs.org/peoplelikeus/resources/essays3.html,404,"('Not Found', 'Nothing matches the given URI')",
1,276569,https://www.pbs.org/peoplelikeus/resources/essays6.html,404,"('Not Found', 'Nothing matches the given URI')",
1,83967,https://www.pbs.org/redfiles/bios/all_bio_nikita_khrushchev.htm,Success,,
1,78072,https://www.pbs.org/safarchive/galapagos.html,404,"('Not Found', 'Nothing matches the given URI')",
1,129148,https://www.pbs.org/teacherline/courses/rdla230/docs/session_1_burns.pdf,404,"('Not Found', 'Nothing matches the given URI')",
1,242093,https://www.pbs.org/thestoryofindia/timeline/4/,Success,,
1,118032,https://www.pbs.org/thewar/detail_5406.htm,Success,,
1,62277,https://www.pbs.org/tpt/slavery-by-another-name/themes/black-codes/,Success,,
1,77793,https://www.pbs.org/treasuresoftheworld/faberge/fmain.html,Success,,
1,71616,https://www.pbs.org/video/campaign-trail-episode-4-role-call-seven-roles-president/,Success,,
1,303337,https://www.pbs.org/video/constitution-usa-peter-sagal-importance-14th-amendment-today/,Success,,
1,81820,https://www.pbs.org/video/crash-course-government-and-politics-41/,Success,,
1,80253,https://www.pbs.org/video/crash-course-government-and-politics-44/,Success,,
1,90603,https://www.pbs.org/video/fast-forward-teachable-moment-mechanical-advantage/,Success,,
1,290254,https://www.pbs.org/video/great-performances-hamlet/,Success,,
1,81118,https://www.pbs.org/weta/africas-great-civilizations/map/,Success,,
1,302995,https://www.pbs.org/weta/thewest/events/1860_1870.htm,Success,,
1,109092,https://www.pbs.org/weta/thewest/program/episodes/two/trailtears.htm,Success,,
1,62307,https://www.pbs.org/weta/thewest/resources/archives/five/,Success,,
1,303011,https://www.pbs.org/wgbh/americanexperience/features/banned-adventures-huckleberry-finn/,Success,,
1,71689,https://www.pbs.org/wgbh/americanexperience/features/biography-clara-lemlich/,Success,,
1,91909,https://www.pbs.org/wgbh/americanexperience/features/castro-fidel-castro/,Success,,
1,269165,https://www.pbs.org/wgbh/americanexperience/features/monkeytrial-jazz-age/,Success,,
1,74851,https://www.pbs.org/wgbh/americanexperience/features/panama-canal-then-now/,Success,,
1,237560,https://www.pbs.org/wgbh/americanexperience/features/reconstruction-rebuilding-south-after-war/,Success,,
1,237728,https://www.pbs.org/wgbh/americanexperience/features/reconstruction-thomas-nasts-political-cartoons/,Success,,
1,289970,https://www.pbs.org/wgbh/americanexperience/features/timeline/bulge/,404,"('Not Found', 'Nothing matches the given URI')",
1,61824,https://www.pbs.org/wgbh/americanexperience/films/dustbowl/,Success,,
1,82411,https://www.pbs.org/wgbh/americanexperience/films/great-war/,Success,,
1,276688,https://www.pbs.org/wgbh/amex/presidents/video/lbj_09_qt.html#v234,404,"('Not Found', 'Nothing matches the given URI')",
1,69217,https://www.pbs.org/wgbh/aso/databank/entries/baoppe.html,Success,,
1,68668,https://www.pbs.org/wgbh/aso/databank/entries/bmflem.html,Success,,
1,63110,https://www.pbs.org/wgbh/aso/databank/entries/dp13at.html,Success,,
1,114466,https://www.pbs.org/wgbh/aso/tryit/radio/radiorelayer.html,Success,,
1,77917,https://www.pbs.org/wgbh/buildingbig/dam/index.html,Success,,
1,62375,https://www.pbs.org/wgbh/buildingbig/wonder/structure/brooklyn.html,Success,,
